nohup: ignoring input
Head parameter counts at d=4:
  rank=0     8 params (VQC: 24)
  rank=1    16 params (VQC: 24)
  rank=2    24 params (VQC: 24)  <-- matches VQC exactly
  rank=4    40 params (VQC: 24)
  rank=8    72 params (VQC: 24)

Capacity sweep | 1000 cells | classical only, cached features
  device=cuda sha=ec5cae63
[312/1000] pneumoniamnist n=10 s=2026 rank=1 auc=0.9037 f1=0.8269 ETA 0.2h
[313/1000] pneumoniamnist n=10 s=2026 rank=2 auc=0.8926 f1=0.8142 ETA 0.2h
[314/1000] pneumoniamnist n=10 s=2026 rank=4 auc=0.9029 f1=0.8185 ETA 0.2h
[315/1000] pneumoniamnist n=10 s=2026 rank=8 auc=0.9136 f1=0.7466 ETA 0.2h
[316/1000] pneumoniamnist n=10 s=777 rank=0 auc=0.8623 f1=0.7742 ETA 0.2h
[317/1000] pneumoniamnist n=10 s=777 rank=1 auc=0.9015 f1=0.6751 ETA 0.2h
[318/1000] pneumoniamnist n=10 s=777 rank=2 auc=0.8822 f1=0.7939 ETA 0.2h
[319/1000] pneumoniamnist n=10 s=777 rank=4 auc=0.8804 f1=0.7981 ETA 0.2h
[320/1000] pneumoniamnist n=10 s=777 rank=8 auc=0.8852 f1=0.8086 ETA 0.2h
[321/1000] pneumoniamnist n=10 s=888 rank=0 auc=0.9019 f1=0.8247 ETA 0.2h
[322/1000] pneumoniamnist n=10 s=888 rank=1 auc=0.8969 f1=0.8221 ETA 0.2h
[323/1000] pneumoniamnist n=10 s=888 rank=2 auc=0.9077 f1=0.7926 ETA 0.2h
[324/1000] pneumoniamnist n=10 s=888 rank=4 auc=0.9078 f1=0.7911 ETA 0.2h
[325/1000] pneumoniamnist n=10 s=888 rank=8 auc=0.8585 f1=0.7708 ETA 0.2h
[326/1000] pneumoniamnist n=10 s=31337 rank=0 auc=0.8920 f1=0.6047 ETA 0.2h
[327/1000] pneumoniamnist n=10 s=31337 rank=1 auc=0.9251 f1=0.8546 ETA 0.2h
[328/1000] pneumoniamnist n=10 s=31337 rank=2 auc=0.9119 f1=0.6182 ETA 0.2h
[329/1000] pneumoniamnist n=10 s=31337 rank=4 auc=0.9114 f1=0.6463 ETA 0.2h
[330/1000] pneumoniamnist n=10 s=31337 rank=8 auc=0.9164 f1=0.8341 ETA 0.2h
[331/1000] pneumoniamnist n=10 s=8 rank=0 auc=0.9205 f1=0.8477 ETA 0.2h
[332/1000] pneumoniamnist n=10 s=8 rank=1 auc=0.9105 f1=0.8151 ETA 0.2h
[333/1000] pneumoniamnist n=10 s=8 rank=2 auc=0.9230 f1=0.7793 ETA 0.2h
[334/1000] pneumoniamnist n=10 s=8 rank=4 auc=0.9228 f1=0.7794 ETA 0.2h
[335/1000] pneumoniamnist n=10 s=8 rank=8 auc=0.9190 f1=0.7692 ETA 0.2h
[336/1000] pneumoniamnist n=10 s=271828 rank=0 auc=0.9163 f1=0.5310 ETA 0.2h
[337/1000] pneumoniamnist n=10 s=271828 rank=1 auc=0.9167 f1=0.8381 ETA 0.2h
[338/1000] pneumoniamnist n=10 s=271828 rank=2 auc=0.9177 f1=0.7445 ETA 0.2h
[339/1000] pneumoniamnist n=10 s=271828 rank=4 auc=0.9179 f1=0.7634 ETA 0.2h
[340/1000] pneumoniamnist n=10 s=271828 rank=8 auc=0.9225 f1=0.8234 ETA 0.2h
[341/1000] pneumoniamnist n=10 s=161803 rank=0 auc=0.8907 f1=0.7916 ETA 0.2h
[342/1000] pneumoniamnist n=10 s=161803 rank=1 auc=0.8554 f1=0.7593 ETA 0.2h
[343/1000] pneumoniamnist n=10 s=161803 rank=2 auc=0.8761 f1=0.7092 ETA 0.2h
[344/1000] pneumoniamnist n=10 s=161803 rank=4 auc=0.8759 f1=0.7116 ETA 0.2h
[345/1000] pneumoniamnist n=10 s=161803 rank=8 auc=0.8992 f1=0.7966 ETA 0.2h
[346/1000] pneumoniamnist n=10 s=1414 rank=0 auc=0.9250 f1=0.4402 ETA 0.2h
[347/1000] pneumoniamnist n=10 s=1414 rank=1 auc=0.9158 f1=0.7961 ETA 0.2h
[348/1000] pneumoniamnist n=10 s=1414 rank=2 auc=0.9198 f1=0.8432 ETA 0.2h
[349/1000] pneumoniamnist n=10 s=1414 rank=4 auc=0.9197 f1=0.8423 ETA 0.2h
[350/1000] pneumoniamnist n=10 s=1414 rank=8 auc=0.9180 f1=0.8281 ETA 0.2h
[351/1000] pneumoniamnist n=20 s=42 rank=0 auc=0.9360 f1=0.7420 ETA 0.2h
[352/1000] pneumoniamnist n=20 s=42 rank=1 auc=0.9159 f1=0.8234 ETA 0.2h
[353/1000] pneumoniamnist n=20 s=42 rank=2 auc=0.9182 f1=0.8230 ETA 0.2h
[354/1000] pneumoniamnist n=20 s=42 rank=4 auc=0.9178 f1=0.8269 ETA 0.2h
[355/1000] pneumoniamnist n=20 s=42 rank=8 auc=0.9207 f1=0.8276 ETA 0.2h
[356/1000] pneumoniamnist n=20 s=123 rank=0 auc=0.9237 f1=0.8492 ETA 0.2h
[357/1000] pneumoniamnist n=20 s=123 rank=1 auc=0.9299 f1=0.8536 ETA 0.2h
[358/1000] pneumoniamnist n=20 s=123 rank=2 auc=0.8893 f1=0.7796 ETA 0.2h
[359/1000] pneumoniamnist n=20 s=123 rank=4 auc=0.8895 f1=0.7806 ETA 0.2h
[360/1000] pneumoniamnist n=20 s=123 rank=8 auc=0.9221 f1=0.8209 ETA 0.2h
[361/1000] pneumoniamnist n=20 s=2026 rank=0 auc=0.9198 f1=0.8522 ETA 0.2h
[362/1000] pneumoniamnist n=20 s=2026 rank=1 auc=0.9230 f1=0.8524 ETA 0.2h
[363/1000] pneumoniamnist n=20 s=2026 rank=2 auc=0.9246 f1=0.8582 ETA 0.2h
[364/1000] pneumoniamnist n=20 s=2026 rank=4 auc=0.9258 f1=0.8520 ETA 0.2h
[365/1000] pneumoniamnist n=20 s=2026 rank=8 auc=0.9203 f1=0.7514 ETA 0.2h
[366/1000] pneumoniamnist n=20 s=777 rank=0 auc=0.9247 f1=0.7923 ETA 0.2h
[367/1000] pneumoniamnist n=20 s=777 rank=1 auc=0.9296 f1=0.8516 ETA 0.2h
[368/1000] pneumoniamnist n=20 s=777 rank=2 auc=0.9328 f1=0.8376 ETA 0.2h
[369/1000] pneumoniamnist n=20 s=777 rank=4 auc=0.9308 f1=0.8334 ETA 0.2h
[370/1000] pneumoniamnist n=20 s=777 rank=8 auc=0.9209 f1=0.7821 ETA 0.2h
[371/1000] pneumoniamnist n=20 s=888 rank=0 auc=0.9150 f1=0.8344 ETA 0.2h
[372/1000] pneumoniamnist n=20 s=888 rank=1 auc=0.9187 f1=0.8190 ETA 0.1h
[373/1000] pneumoniamnist n=20 s=888 rank=2 auc=0.9129 f1=0.8067 ETA 0.1h
[374/1000] pneumoniamnist n=20 s=888 rank=4 auc=0.9130 f1=0.8067 ETA 0.1h
[375/1000] pneumoniamnist n=20 s=888 rank=8 auc=0.9185 f1=0.8417 ETA 0.1h
[376/1000] pneumoniamnist n=20 s=31337 rank=0 auc=0.9173 f1=0.8234 ETA 0.1h
[377/1000] pneumoniamnist n=20 s=31337 rank=1 auc=0.9276 f1=0.8400 ETA 0.1h
[378/1000] pneumoniamnist n=20 s=31337 rank=2 auc=0.8757 f1=0.2898 ETA 0.1h
[379/1000] pneumoniamnist n=20 s=31337 rank=4 auc=0.8770 f1=0.2898 ETA 0.1h
[380/1000] pneumoniamnist n=20 s=31337 rank=8 auc=0.9139 f1=0.8260 ETA 0.1h
[381/1000] pneumoniamnist n=20 s=8 rank=0 auc=0.9218 f1=0.8017 ETA 0.1h
[382/1000] pneumoniamnist n=20 s=8 rank=1 auc=0.9169 f1=0.8447 ETA 0.1h
[383/1000] pneumoniamnist n=20 s=8 rank=2 auc=0.9200 f1=0.6733 ETA 0.1h
[384/1000] pneumoniamnist n=20 s=8 rank=4 auc=0.9200 f1=0.6632 ETA 0.1h
[385/1000] pneumoniamnist n=20 s=8 rank=8 auc=0.9166 f1=0.7564 ETA 0.1h
[386/1000] pneumoniamnist n=20 s=271828 rank=0 auc=0.9145 f1=0.8272 ETA 0.1h
[387/1000] pneumoniamnist n=20 s=271828 rank=1 auc=0.9203 f1=0.7979 ETA 0.1h
[388/1000] pneumoniamnist n=20 s=271828 rank=2 auc=0.9129 f1=0.8206 ETA 0.1h
[389/1000] pneumoniamnist n=20 s=271828 rank=4 auc=0.9130 f1=0.8166 ETA 0.1h
[390/1000] pneumoniamnist n=20 s=271828 rank=8 auc=0.9210 f1=0.8362 ETA 0.1h
[391/1000] pneumoniamnist n=20 s=161803 rank=0 auc=0.9132 f1=0.8372 ETA 0.1h
[392/1000] pneumoniamnist n=20 s=161803 rank=1 auc=0.9135 f1=0.8309 ETA 0.1h
[393/1000] pneumoniamnist n=20 s=161803 rank=2 auc=0.9156 f1=0.7929 ETA 0.1h
[394/1000] pneumoniamnist n=20 s=161803 rank=4 auc=0.9144 f1=0.8257 ETA 0.1h
[395/1000] pneumoniamnist n=20 s=161803 rank=8 auc=0.9153 f1=0.8380 ETA 0.1h
[396/1000] pneumoniamnist n=20 s=1414 rank=0 auc=0.9295 f1=0.6267 ETA 0.1h
[397/1000] pneumoniamnist n=20 s=1414 rank=1 auc=0.9222 f1=0.8296 ETA 0.1h
[398/1000] pneumoniamnist n=20 s=1414 rank=2 auc=0.9174 f1=0.8322 ETA 0.1h
[399/1000] pneumoniamnist n=20 s=1414 rank=4 auc=0.9172 f1=0.8221 ETA 0.1h
[400/1000] pneumoniamnist n=20 s=1414 rank=8 auc=0.9221 f1=0.8367 ETA 0.1h
[401/1000] pneumoniamnist n=50 s=42 rank=0 auc=0.9282 f1=0.8357 ETA 0.1h
[402/1000] pneumoniamnist n=50 s=42 rank=1 auc=0.9160 f1=0.8413 ETA 0.1h
[403/1000] pneumoniamnist n=50 s=42 rank=2 auc=0.9137 f1=0.8233 ETA 0.1h
[404/1000] pneumoniamnist n=50 s=42 rank=4 auc=0.9133 f1=0.8183 ETA 0.1h
[405/1000] pneumoniamnist n=50 s=42 rank=8 auc=0.9073 f1=0.8327 ETA 0.1h
[406/1000] pneumoniamnist n=50 s=123 rank=0 auc=0.9232 f1=0.8312 ETA 0.1h
[407/1000] pneumoniamnist n=50 s=123 rank=1 auc=0.9303 f1=0.8539 ETA 0.1h
[408/1000] pneumoniamnist n=50 s=123 rank=2 auc=0.9213 f1=0.8358 ETA 0.1h
[409/1000] pneumoniamnist n=50 s=123 rank=4 auc=0.9183 f1=0.8129 ETA 0.1h
[410/1000] pneumoniamnist n=50 s=123 rank=8 auc=0.9231 f1=0.7211 ETA 0.1h
[411/1000] pneumoniamnist n=50 s=2026 rank=0 auc=0.9212 f1=0.8222 ETA 0.1h
[412/1000] pneumoniamnist n=50 s=2026 rank=1 auc=0.9245 f1=0.8167 ETA 0.1h
[413/1000] pneumoniamnist n=50 s=2026 rank=2 auc=0.9119 f1=0.7945 ETA 0.1h
[414/1000] pneumoniamnist n=50 s=2026 rank=4 auc=0.9121 f1=0.7945 ETA 0.1h
[415/1000] pneumoniamnist n=50 s=2026 rank=8 auc=0.9284 f1=0.8141 ETA 0.1h
[416/1000] pneumoniamnist n=50 s=777 rank=0 auc=0.9149 f1=0.8285 ETA 0.1h
[417/1000] pneumoniamnist n=50 s=777 rank=1 auc=0.9199 f1=0.8354 ETA 0.1h
[418/1000] pneumoniamnist n=50 s=777 rank=2 auc=0.9184 f1=0.8354 ETA 0.1h
[419/1000] pneumoniamnist n=50 s=777 rank=4 auc=0.9183 f1=0.8347 ETA 0.1h
[420/1000] pneumoniamnist n=50 s=777 rank=8 auc=0.9161 f1=0.8222 ETA 0.1h
[421/1000] pneumoniamnist n=50 s=888 rank=0 auc=0.9176 f1=0.8344 ETA 0.1h
[422/1000] pneumoniamnist n=50 s=888 rank=1 auc=0.9182 f1=0.8312 ETA 0.1h
[423/1000] pneumoniamnist n=50 s=888 rank=2 auc=0.9173 f1=0.8275 ETA 0.1h
[424/1000] pneumoniamnist n=50 s=888 rank=4 auc=0.9176 f1=0.8241 ETA 0.1h
[425/1000] pneumoniamnist n=50 s=888 rank=8 auc=0.9195 f1=0.8315 ETA 0.1h
[426/1000] pneumoniamnist n=50 s=31337 rank=0 auc=0.9194 f1=0.8299 ETA 0.1h
[427/1000] pneumoniamnist n=50 s=31337 rank=1 auc=0.9282 f1=0.8526 ETA 0.1h
[428/1000] pneumoniamnist n=50 s=31337 rank=2 auc=0.9208 f1=0.8358 ETA 0.1h
[429/1000] pneumoniamnist n=50 s=31337 rank=4 auc=0.9214 f1=0.8327 ETA 0.1h
[430/1000] pneumoniamnist n=50 s=31337 rank=8 auc=0.9200 f1=0.8351 ETA 0.1h
[431/1000] pneumoniamnist n=50 s=8 rank=0 auc=0.9311 f1=0.8555 ETA 0.1h
[432/1000] pneumoniamnist n=50 s=8 rank=1 auc=0.9271 f1=0.8143 ETA 0.1h
[433/1000] pneumoniamnist n=50 s=8 rank=2 auc=0.9302 f1=0.8420 ETA 0.1h
[434/1000] pneumoniamnist n=50 s=8 rank=4 auc=0.9308 f1=0.8389 ETA 0.1h
[435/1000] pneumoniamnist n=50 s=8 rank=8 auc=0.9317 f1=0.8201 ETA 0.1h
[436/1000] pneumoniamnist n=50 s=271828 rank=0 auc=0.9255 f1=0.8447 ETA 0.1h
[437/1000] pneumoniamnist n=50 s=271828 rank=1 auc=0.9287 f1=0.8569 ETA 0.1h
[438/1000] pneumoniamnist n=50 s=271828 rank=2 auc=0.9305 f1=0.8574 ETA 0.1h
[439/1000] pneumoniamnist n=50 s=271828 rank=4 auc=0.9313 f1=0.8592 ETA 0.1h
[440/1000] pneumoniamnist n=50 s=271828 rank=8 auc=0.9327 f1=0.8482 ETA 0.1h
[441/1000] pneumoniamnist n=50 s=161803 rank=0 auc=0.9208 f1=0.8429 ETA 0.1h
[442/1000] pneumoniamnist n=50 s=161803 rank=1 auc=0.9207 f1=0.8416 ETA 0.1h
[443/1000] pneumoniamnist n=50 s=161803 rank=2 auc=0.9241 f1=0.8178 ETA 0.1h
[444/1000] pneumoniamnist n=50 s=161803 rank=4 auc=0.9239 f1=0.8178 ETA 0.1h
[445/1000] pneumoniamnist n=50 s=161803 rank=8 auc=0.9255 f1=0.8520 ETA 0.1h
[446/1000] pneumoniamnist n=50 s=1414 rank=0 auc=0.9290 f1=0.6883 ETA 0.1h
[447/1000] pneumoniamnist n=50 s=1414 rank=1 auc=0.9210 f1=0.8474 ETA 0.1h
[448/1000] pneumoniamnist n=50 s=1414 rank=2 auc=0.9176 f1=0.8382 ETA 0.1h
[449/1000] pneumoniamnist n=50 s=1414 rank=4 auc=0.9171 f1=0.8091 ETA 0.1h
[450/1000] pneumoniamnist n=50 s=1414 rank=8 auc=0.9232 f1=0.8289 ETA 0.1h
[466/1000] pneumoniamnist n=100 s=777 rank=0 auc=0.9271 f1=0.8469 ETA 0.1h
[467/1000] pneumoniamnist n=100 s=777 rank=1 auc=0.9301 f1=0.8546 ETA 0.1h
[468/1000] pneumoniamnist n=100 s=777 rank=2 auc=0.9294 f1=0.8524 ETA 0.1h
[469/1000] pneumoniamnist n=100 s=777 rank=4 auc=0.9291 f1=0.8449 ETA 0.1h
[470/1000] pneumoniamnist n=100 s=777 rank=8 auc=0.9266 f1=0.8446 ETA 0.1h
[471/1000] pneumoniamnist n=100 s=888 rank=0 auc=0.9295 f1=0.8558 ETA 0.1h
[472/1000] pneumoniamnist n=100 s=888 rank=1 auc=0.9312 f1=0.8520 ETA 0.1h
[473/1000] pneumoniamnist n=100 s=888 rank=2 auc=0.9288 f1=0.8430 ETA 0.1h
[474/1000] pneumoniamnist n=100 s=888 rank=4 auc=0.9287 f1=0.8373 ETA 0.1h
[475/1000] pneumoniamnist n=100 s=888 rank=8 auc=0.9341 f1=0.8462 ETA 0.1h
[476/1000] pneumoniamnist n=100 s=31337 rank=0 auc=0.9308 f1=0.8301 ETA 0.1h
[477/1000] pneumoniamnist n=100 s=31337 rank=1 auc=0.9334 f1=0.8380 ETA 0.1h
[478/1000] pneumoniamnist n=100 s=31337 rank=2 auc=0.9244 f1=0.8554 ETA 0.1h
[479/1000] pneumoniamnist n=100 s=31337 rank=4 auc=0.9301 f1=0.8530 ETA 0.1h
[480/1000] pneumoniamnist n=100 s=31337 rank=8 auc=0.9292 f1=0.8506 ETA 0.1h
[481/1000] pneumoniamnist n=100 s=8 rank=0 auc=0.9284 f1=0.8382 ETA 0.1h
[482/1000] pneumoniamnist n=100 s=8 rank=1 auc=0.9274 f1=0.8316 ETA 0.1h
[483/1000] pneumoniamnist n=100 s=8 rank=2 auc=0.9281 f1=0.8395 ETA 0.1h
[484/1000] pneumoniamnist n=100 s=8 rank=4 auc=0.9288 f1=0.8395 ETA 0.1h
[485/1000] pneumoniamnist n=100 s=8 rank=8 auc=0.9184 f1=0.8386 ETA 0.1h
[486/1000] pneumoniamnist n=100 s=271828 rank=0 auc=0.9257 f1=0.8443 ETA 0.1h
[487/1000] pneumoniamnist n=100 s=271828 rank=1 auc=0.9361 f1=0.8461 ETA 0.1h
[488/1000] pneumoniamnist n=100 s=271828 rank=2 auc=0.9340 f1=0.8530 ETA 0.1h
[489/1000] pneumoniamnist n=100 s=271828 rank=4 auc=0.9347 f1=0.8541 ETA 0.1h
[490/1000] pneumoniamnist n=100 s=271828 rank=8 auc=0.9395 f1=0.8459 ETA 0.1h
[491/1000] pneumoniamnist n=100 s=161803 rank=0 auc=0.9230 f1=0.8417 ETA 0.1h
[492/1000] pneumoniamnist n=100 s=161803 rank=1 auc=0.9234 f1=0.8439 ETA 0.1h
[493/1000] pneumoniamnist n=100 s=161803 rank=2 auc=0.9225 f1=0.8354 ETA 0.1h
[494/1000] pneumoniamnist n=100 s=161803 rank=4 auc=0.9221 f1=0.8347 ETA 0.1h
[495/1000] pneumoniamnist n=100 s=161803 rank=8 auc=0.9250 f1=0.8426 ETA 0.1h
[496/1000] pneumoniamnist n=100 s=1414 rank=0 auc=0.9348 f1=0.8424 ETA 0.1h
[497/1000] pneumoniamnist n=100 s=1414 rank=1 auc=0.9342 f1=0.8528 ETA 0.1h
[498/1000] pneumoniamnist n=100 s=1414 rank=2 auc=0.9408 f1=0.8620 ETA 0.1h
[499/1000] pneumoniamnist n=100 s=1414 rank=4 auc=0.9418 f1=0.8638 ETA 0.1h
[500/1000] pneumoniamnist n=100 s=1414 rank=8 auc=0.9398 f1=0.8519 ETA 0.1h
[501/1000] bloodmnist n=5 s=42 rank=0 auc=0.7440 f1=0.0988 ETA 0.1h
[502/1000] bloodmnist n=5 s=42 rank=1 auc=0.7312 f1=0.1354 ETA 0.1h
[503/1000] bloodmnist n=5 s=42 rank=2 auc=0.6629 f1=0.1749 ETA 0.1h
[504/1000] bloodmnist n=5 s=42 rank=4 auc=0.6640 f1=0.1826 ETA 0.1h
[505/1000] bloodmnist n=5 s=42 rank=8 auc=0.7377 f1=0.0837 ETA 0.1h
[506/1000] bloodmnist n=5 s=123 rank=0 auc=0.7804 f1=0.2522 ETA 0.1h
[507/1000] bloodmnist n=5 s=123 rank=1 auc=0.7555 f1=0.1371 ETA 0.1h
[508/1000] bloodmnist n=5 s=123 rank=2 auc=0.7370 f1=0.1526 ETA 0.1h
[509/1000] bloodmnist n=5 s=123 rank=4 auc=0.7363 f1=0.1559 ETA 0.1h
[510/1000] bloodmnist n=5 s=123 rank=8 auc=0.6697 f1=0.0763 ETA 0.1h
[511/1000] bloodmnist n=5 s=2026 rank=0 auc=0.7455 f1=0.1844 ETA 0.1h
[512/1000] bloodmnist n=5 s=2026 rank=1 auc=0.6814 f1=0.0694 ETA 0.1h
[513/1000] bloodmnist n=5 s=2026 rank=2 auc=0.7434 f1=0.1059 ETA 0.1h
[514/1000] bloodmnist n=5 s=2026 rank=4 auc=0.7460 f1=0.1078 ETA 0.1h
[515/1000] bloodmnist n=5 s=2026 rank=8 auc=0.7656 f1=0.1525 ETA 0.1h
[516/1000] bloodmnist n=5 s=777 rank=0 auc=0.7543 f1=0.1359 ETA 0.1h
[517/1000] bloodmnist n=5 s=777 rank=1 auc=0.7504 f1=0.1491 ETA 0.1h
[518/1000] bloodmnist n=5 s=777 rank=2 auc=0.7527 f1=0.1055 ETA 0.1h
[519/1000] bloodmnist n=5 s=777 rank=4 auc=0.7535 f1=0.1112 ETA 0.1h
[520/1000] bloodmnist n=5 s=777 rank=8 auc=0.6867 f1=0.1455 ETA 0.1h
[521/1000] bloodmnist n=5 s=888 rank=0 auc=0.7653 f1=0.1755 ETA 0.1h
[522/1000] bloodmnist n=5 s=888 rank=1 auc=0.8298 f1=0.1586 ETA 0.1h
[523/1000] bloodmnist n=5 s=888 rank=2 auc=0.6655 f1=0.1233 ETA 0.1h
[524/1000] bloodmnist n=5 s=888 rank=4 auc=0.6605 f1=0.1209 ETA 0.1h
[525/1000] bloodmnist n=5 s=888 rank=8 auc=0.7363 f1=0.0604 ETA 0.1h
[526/1000] bloodmnist n=5 s=31337 rank=0 auc=0.7427 f1=0.2123 ETA 0.1h
[527/1000] bloodmnist n=5 s=31337 rank=1 auc=0.7347 f1=0.1859 ETA 0.1h
[528/1000] bloodmnist n=5 s=31337 rank=2 auc=0.6461 f1=0.1276 ETA 0.1h
[529/1000] bloodmnist n=5 s=31337 rank=4 auc=0.6440 f1=0.1186 ETA 0.1h
[530/1000] bloodmnist n=5 s=31337 rank=8 auc=0.7050 f1=0.1565 ETA 0.1h
[531/1000] bloodmnist n=5 s=8 rank=0 auc=0.6794 f1=0.1277 ETA 0.1h
[532/1000] bloodmnist n=5 s=8 rank=1 auc=0.7942 f1=0.1336 ETA 0.1h
[533/1000] bloodmnist n=5 s=8 rank=2 auc=0.8086 f1=0.1227 ETA 0.1h
[534/1000] bloodmnist n=5 s=8 rank=4 auc=0.8096 f1=0.1140 ETA 0.1h
[535/1000] bloodmnist n=5 s=8 rank=8 auc=0.7079 f1=0.1480 ETA 0.1h
[536/1000] bloodmnist n=5 s=271828 rank=0 auc=0.6558 f1=0.1001 ETA 0.1h
[537/1000] bloodmnist n=5 s=271828 rank=1 auc=0.6854 f1=0.1188 ETA 0.1h
[538/1000] bloodmnist n=5 s=271828 rank=2 auc=0.7846 f1=0.1223 ETA 0.1h
[539/1000] bloodmnist n=5 s=271828 rank=4 auc=0.7826 f1=0.1290 ETA 0.1h
[540/1000] bloodmnist n=5 s=271828 rank=8 auc=0.7176 f1=0.1653 ETA 0.1h
[541/1000] bloodmnist n=5 s=161803 rank=0 auc=0.6685 f1=0.0548 ETA 0.1h
[542/1000] bloodmnist n=5 s=161803 rank=1 auc=0.6817 f1=0.1397 ETA 0.1h
[543/1000] bloodmnist n=5 s=161803 rank=2 auc=0.7320 f1=0.1374 ETA 0.1h
[544/1000] bloodmnist n=5 s=161803 rank=4 auc=0.7318 f1=0.1435 ETA 0.1h
[545/1000] bloodmnist n=5 s=161803 rank=8 auc=0.8053 f1=0.2166 ETA 0.1h
[546/1000] bloodmnist n=5 s=1414 rank=0 auc=0.7148 f1=0.1398 ETA 0.1h
[547/1000] bloodmnist n=5 s=1414 rank=1 auc=0.7136 f1=0.0739 ETA 0.1h
[548/1000] bloodmnist n=5 s=1414 rank=2 auc=0.7136 f1=0.2062 ETA 0.1h
[549/1000] bloodmnist n=5 s=1414 rank=4 auc=0.7108 f1=0.2021 ETA 0.1h
[550/1000] bloodmnist n=5 s=1414 rank=8 auc=0.7913 f1=0.1297 ETA 0.1h
[551/1000] bloodmnist n=10 s=42 rank=0 auc=0.7623 f1=0.1085 ETA 0.1h
[552/1000] bloodmnist n=10 s=42 rank=1 auc=0.7586 f1=0.1835 ETA 0.1h
[553/1000] bloodmnist n=10 s=42 rank=2 auc=0.6965 f1=0.2054 ETA 0.1h
[554/1000] bloodmnist n=10 s=42 rank=4 auc=0.7156 f1=0.2132 ETA 0.1h
[555/1000] bloodmnist n=10 s=42 rank=8 auc=0.7766 f1=0.2747 ETA 0.1h
[556/1000] bloodmnist n=10 s=123 rank=0 auc=0.8192 f1=0.2560 ETA 0.1h
[557/1000] bloodmnist n=10 s=123 rank=1 auc=0.7948 f1=0.2559 ETA 0.1h
[558/1000] bloodmnist n=10 s=123 rank=2 auc=0.8136 f1=0.2319 ETA 0.1h
[559/1000] bloodmnist n=10 s=123 rank=4 auc=0.8144 f1=0.2283 ETA 0.1h
[560/1000] bloodmnist n=10 s=123 rank=8 auc=0.7357 f1=0.1341 ETA 0.1h
[561/1000] bloodmnist n=10 s=2026 rank=0 auc=0.8079 f1=0.2256 ETA 0.1h
[562/1000] bloodmnist n=10 s=2026 rank=1 auc=0.6823 f1=0.1075 ETA 0.1h
[563/1000] bloodmnist n=10 s=2026 rank=2 auc=0.8254 f1=0.1825 ETA 0.1h
[564/1000] bloodmnist n=10 s=2026 rank=4 auc=0.8157 f1=0.1801 ETA 0.1h
[565/1000] bloodmnist n=10 s=2026 rank=8 auc=0.8041 f1=0.1788 ETA 0.1h
[566/1000] bloodmnist n=10 s=777 rank=0 auc=0.7915 f1=0.2049 ETA 0.1h
[567/1000] bloodmnist n=10 s=777 rank=1 auc=0.7892 f1=0.2904 ETA 0.1h
[568/1000] bloodmnist n=10 s=777 rank=2 auc=0.8176 f1=0.1785 ETA 0.1h
[569/1000] bloodmnist n=10 s=777 rank=4 auc=0.8153 f1=0.1811 ETA 0.1h
[570/1000] bloodmnist n=10 s=777 rank=8 auc=0.7833 f1=0.2253 ETA 0.1h
[571/1000] bloodmnist n=10 s=888 rank=0 auc=0.8203 f1=0.2875 ETA 0.1h
[572/1000] bloodmnist n=10 s=888 rank=1 auc=0.8635 f1=0.2031 ETA 0.1h
[573/1000] bloodmnist n=10 s=888 rank=2 auc=0.8085 f1=0.2633 ETA 0.1h
[574/1000] bloodmnist n=10 s=888 rank=4 auc=0.8112 f1=0.2619 ETA 0.1h
[575/1000] bloodmnist n=10 s=888 rank=8 auc=0.7627 f1=0.1269 ETA 0.1h
[576/1000] bloodmnist n=10 s=31337 rank=0 auc=0.8311 f1=0.3191 ETA 0.1h
[577/1000] bloodmnist n=10 s=31337 rank=1 auc=0.8047 f1=0.2498 ETA 0.1h
[578/1000] bloodmnist n=10 s=31337 rank=2 auc=0.8364 f1=0.1485 ETA 0.1h
[579/1000] bloodmnist n=10 s=31337 rank=4 auc=0.8434 f1=0.2458 ETA 0.1h
[580/1000] bloodmnist n=10 s=31337 rank=8 auc=0.7301 f1=0.2272 ETA 0.1h
[581/1000] bloodmnist n=10 s=8 rank=0 auc=0.7274 f1=0.1595 ETA 0.1h
[582/1000] bloodmnist n=10 s=8 rank=1 auc=0.8092 f1=0.2034 ETA 0.1h
[583/1000] bloodmnist n=10 s=8 rank=2 auc=0.8361 f1=0.1533 ETA 0.1h
[584/1000] bloodmnist n=10 s=8 rank=4 auc=0.8342 f1=0.1336 ETA 0.1h
[585/1000] bloodmnist n=10 s=8 rank=8 auc=0.7716 f1=0.1702 ETA 0.1h
[586/1000] bloodmnist n=10 s=271828 rank=0 auc=0.7482 f1=0.1600 ETA 0.1h
[587/1000] bloodmnist n=10 s=271828 rank=1 auc=0.7508 f1=0.2493 ETA 0.1h
[588/1000] bloodmnist n=10 s=271828 rank=2 auc=0.8498 f1=0.1865 ETA 0.1h
[589/1000] bloodmnist n=10 s=271828 rank=4 auc=0.8461 f1=0.1799 ETA 0.1h
[590/1000] bloodmnist n=10 s=271828 rank=8 auc=0.8047 f1=0.2742 ETA 0.1h
[591/1000] bloodmnist n=10 s=161803 rank=0 auc=0.7322 f1=0.1829 ETA 0.1h
[592/1000] bloodmnist n=10 s=161803 rank=1 auc=0.7591 f1=0.2344 ETA 0.1h
[593/1000] bloodmnist n=10 s=161803 rank=2 auc=0.7608 f1=0.2226 ETA 0.1h
